cis_mean,cis_median,cis_sd,node,mean_rank,top50_rate
0.0004024870239478096,0.0003825930103882,0.0003480369155824551,176,106.19475655430712,0.2671660424469413
0.000398790903832095,0.0003323187607658,0.0003847992807221659,107,110.93570536828963,0.2571785268414482
0.00038988541809950437,0.0003645288392521,0.0005714374671009736,144,134.77278401997503,0.33458177278401996
0.00037350971151923996,0.0003451441459135,0.0005222692905851794,82,134.3052434456929,0.3258426966292135
0.00036597173161320647,0.000359835613114,0.0005413055474006888,288,138.13046192259677,0.34207240948813983
0.000362844152086023,0.0003262732738424,0.0003893131566272846,448,116.9294631710362,0.20724094881398253
0.0003624860392852362,0.0003341792049808,0.00028466592299174453,307,108.92821473158551,0.22971285892634208
0.00035488365561901704,0.000337478416072,0.0004588089807183309,267,128.97752808988764,0.32459425717852686
0.00035476396440611683,0.0003494870332986,0.00030186298505315495,152,113.0043695380774,0.2634207240948814
0.0003363343857308266,0.000239076203449,0.0007180346660269803,111,167.73408239700373,0.2933832709113608
0.00033558717914602775,0.0002989196968698,0.0002918036820059365,391,115.59176029962546,0.19225967540574282
0.000331133690807796,0.000342457257202,0.00037032279325743844,328,127.2578027465668,0.250936329588015
0.00030161832813112863,0.0002823792985186,0.00034498229380699433,106,132.60923845193508,0.16604244694132334
0.000298548648947705,0.0001835425846225,0.0005509666234341491,65,157.20099875156055,0.2209737827715356
0.00029653623507552797,0.0001524684692926,0.0007408654787291201,399,178.91323345817727,0.2534332084893883
0.0002886961569554662,0.000293540586701,0.00024876910194910956,31,125.7578027465668,0.12234706616729088
0.0002867498587199323,0.0002409478216065,0.0005618923666386706,356,158.1298377028714,0.26092384519350814
0.0002839165756227275,0.0002830097674004,0.000249331943853019,419,125.5330836454432,0.1348314606741573
0.000281077807764219,0.0002598552716573,0.0002274759562710623,117,123.6585518102372,0.10611735330836454
0.00028062149171447675,0.0002186993928582,0.00036780192595304347,219,141.34207240948814,0.16229712858926343
0.00027830821166822386,0.0002858982001173,0.000354418513972751,230,139.0274656679151,0.2459425717852684
0.0002717824406804205,0.0001496540473123,0.0004695735091235672,357,159.14294631710362,0.21722846441947566
0.00026765389485805053,0.0002418440487144,0.00043799450344079625,57,154.09737827715355,0.2247191011235955
0.0002573299750195838,0.0002362373971543,0.00018890353889598803,378,127.63920099875156,0.0599250936329588
0.0002551763477208301,0.0002525152731552,0.0003501492523193862,445,147.86828963795256,0.1735330836454432
0.0002548193272441568,0.0002265513605159,0.00022747705565116127,168,131.9843945068664,0.0898876404494382
0.0002518179857874839,0.0002209880179945,0.0003143605043580402,351,142.1004993757803,0.1348314606741573
0.0002498175808423126,0.0002562128803689,0.0003979560771743758,55,153.12858926342074,0.18976279650436953
0.0002496238220348223,0.0002566934859983,0.00031643484087855725,228,139.3676654182272,0.13358302122347065
0.0002458501498385741,-2.264819855133168e-05,0.0009021175515764863,315,215.145443196005,0.2571785268414482
0.00024334946587583546,0.0002186346457794,0.00033286719160673827,115,149.5143570536829,0.14107365792759052
0.00024172371119594787,0.0002150323129804,0.0002655995347349432,171,140.64357053682897,0.11860174781523096
0.0002406426357285783,0.0002470598629056,0.0002102210592478373,60,133.36079900124844,0.049937578027465665
0.00024021925846898023,0.0001021751992751,0.00045571740850542015,146,168.46317103620476,0.18352059925093633
0.00023679436623904373,0.0002212254008099,0.00024719206130918877,255,140.76404494382024,0.0986267166042447
